[2022-04-27 14:49:28,123 : meeting.py:182 -     build_co2eq_data() ]   - attendee 1: {'country': 'US'}
[2022-04-27 14:49:28,131 : meeting.py:185 -     build_co2eq_data() ]   - Flight from LAX to  BER
[2022-04-27 14:49:28,132 : flight_utils.py:799 -     retrieve_amadeus() ] requesting amadeus round trip flight for LAX -BER - 2022-05-27 for 1 adult(s)
[2022-04-27 14:50:41,547 : meeting.py:710 -             plot_all() ] meeting_name: Processing plot_co2eq
[2022-04-27 14:50:41,547 : meeting.py:182 -     build_co2eq_data() ]   - attendee 1: {'country': 'US'}
[2022-04-27 14:50:41,547 : meeting.py:185 -     build_co2eq_data() ]   - Flight from LAX to  BER
[2022-04-27 14:50:41,547 : flight_utils.py:799 -     retrieve_amadeus() ] requesting amadeus round trip flight for LAX -BER - 2022-05-27 for 1 adult(s)
[2022-04-27 14:57:29,554 : meeting.py:710 -             plot_all() ] meeting_name: Processing plot_co2eq
[2022-04-27 14:57:29,554 : meeting.py:182 -     build_co2eq_data() ]   - attendee 1: {'country': 'US'}
[2022-04-27 14:57:29,554 : meeting.py:185 -     build_co2eq_data() ]   - Flight from LAX to  BER
[2022-04-27 14:57:29,554 : flight_utils.py:799 -     retrieve_amadeus() ] requesting amadeus round trip flight for LAX -BER - 2022-05-27 for 1 adult(s)
[2022-04-27 14:59:36,031 : meeting.py:710 -             plot_all() ] meeting_name: Processing plot_co2eq
[2022-04-27 14:59:36,031 : meeting.py:182 -     build_co2eq_data() ]   - attendee 1: {'country': 'US'}
[2022-04-27 14:59:36,032 : meeting.py:185 -     build_co2eq_data() ]   - Flight from WAS to  BER
[2022-04-27 14:59:36,032 : flight_utils.py:799 -     retrieve_amadeus() ] requesting amadeus round trip flight for WAS -BER - 2022-05-27 for 1 adult(s)
[2022-04-27 14:59:56,001 : meeting.py:182 -     build_co2eq_data() ]   - attendee 2: {'country': 'JP'}
[2022-04-27 14:59:56,001 : flight_utils.py:406 - country_representative_city() ] [35.682839, 139.759455] for ( Japan, JP, Tokyo )
[2022-04-27 14:59:56,590 : meeting.py:185 -     build_co2eq_data() ]   - Flight from TYO to  BER
[2022-04-27 14:59:56,591 : flight_utils.py:799 -     retrieve_amadeus() ] requesting amadeus round trip flight for TYO -BER - 2022-05-27 for 1 adult(s)
[2022-04-27 15:00:07,211 : meeting.py:182 -     build_co2eq_data() ]   - attendee 3: {'country': 'UY'}
[2022-04-27 15:00:07,211 : flight_utils.py:406 - country_representative_city() ] [-34.905904, -56.191357] for ( Uruguay, UY, Montevideo )
[2022-04-27 15:00:07,827 : meeting.py:185 -     build_co2eq_data() ]   - Flight from MVD to  BER
[2022-04-27 15:00:07,827 : flight_utils.py:799 -     retrieve_amadeus() ] requesting amadeus round trip flight for MVD -BER - 2022-05-27 for 1 adult(s)
[2022-04-27 15:00:26,224 : meeting.py:182 -     build_co2eq_data() ]   - attendee 4: {'country': 'VU'}
[2022-04-27 15:00:26,224 : meeting.py:185 -     build_co2eq_data() ]   - Flight from YQY to  BER
[2022-04-27 15:00:26,225 : flight_utils.py:799 -     retrieve_amadeus() ] requesting amadeus round trip flight for YQY -BER - 2022-05-27 for 1 adult(s)
[2022-04-27 15:00:37,456 : meeting.py:182 -     build_co2eq_data() ]   - attendee 5: {'country': 'ZW'}
[2022-04-27 15:00:37,456 : flight_utils.py:406 - country_representative_city() ] [-17.831773, 31.045686] for ( Zimbabwe, ZW, Harare )
[2022-04-27 15:00:38,025 : meeting.py:185 -     build_co2eq_data() ]   - Flight from HRE to  BER
[2022-04-27 15:00:38,026 : flight_utils.py:799 -     retrieve_amadeus() ] requesting amadeus round trip flight for HRE -BER - 2022-05-27 for 1 adult(s)
[2022-04-27 15:00:45,536 : meeting.py:182 -     build_co2eq_data() ]   - attendee 1: {'country': 'US'}
[2022-04-27 15:00:45,536 : meeting.py:185 -     build_co2eq_data() ]   - Flight from WAS to  BER
[2022-04-27 15:00:45,537 : meeting.py:182 -     build_co2eq_data() ]   - attendee 2: {'country': 'JP'}
[2022-04-27 15:00:45,537 : meeting.py:185 -     build_co2eq_data() ]   - Flight from TYO to  BER
[2022-04-27 15:00:45,537 : meeting.py:182 -     build_co2eq_data() ]   - attendee 3: {'country': 'UY'}
[2022-04-27 15:00:45,537 : meeting.py:185 -     build_co2eq_data() ]   - Flight from MVD to  BER
[2022-04-27 15:00:45,537 : meeting.py:182 -     build_co2eq_data() ]   - attendee 4: {'country': 'VU'}
[2022-04-27 15:00:45,537 : meeting.py:185 -     build_co2eq_data() ]   - Flight from YQY to  BER
[2022-04-27 15:00:45,538 : meeting.py:182 -     build_co2eq_data() ]   - attendee 5: {'country': 'ZW'}
[2022-04-27 15:00:45,538 : meeting.py:185 -     build_co2eq_data() ]   - Flight from HRE to  BER
[2022-04-27 15:00:45,538 : meeting.py:182 -     build_co2eq_data() ]   - attendee 1: {'country': 'US'}
[2022-04-27 15:00:45,539 : meeting.py:185 -     build_co2eq_data() ]   - Flight from WAS to  BER
[2022-04-27 15:00:45,818 : meeting.py:182 -     build_co2eq_data() ]   - attendee 2: {'country': 'JP'}
[2022-04-27 15:00:45,818 : meeting.py:185 -     build_co2eq_data() ]   - Flight from TYO to  BER
[2022-04-27 15:00:46,036 : meeting.py:182 -     build_co2eq_data() ]   - attendee 3: {'country': 'UY'}
[2022-04-27 15:00:46,036 : meeting.py:185 -     build_co2eq_data() ]   - Flight from MVD to  BER
[2022-04-27 15:00:46,190 : meeting.py:182 -     build_co2eq_data() ]   - attendee 4: {'country': 'VU'}
[2022-04-27 15:00:46,190 : meeting.py:185 -     build_co2eq_data() ]   - Flight from YQY to  BER
[2022-04-27 15:00:46,375 : meeting.py:182 -     build_co2eq_data() ]   - attendee 5: {'country': 'ZW'}
[2022-04-27 15:00:46,375 : meeting.py:185 -     build_co2eq_data() ]   - Flight from HRE to  BER
[2022-04-27 15:00:46,541 : meeting.py:182 -     build_co2eq_data() ]   - attendee 1: {'country': 'US'}
[2022-04-27 15:00:46,542 : meeting.py:185 -     build_co2eq_data() ]   - Flight from WAS to  BER
[2022-04-27 15:00:46,543 : meeting.py:182 -     build_co2eq_data() ]   - attendee 2: {'country': 'JP'}
[2022-04-27 15:00:46,543 : meeting.py:185 -     build_co2eq_data() ]   - Flight from TYO to  BER
[2022-04-27 15:00:46,544 : meeting.py:182 -     build_co2eq_data() ]   - attendee 3: {'country': 'UY'}
[2022-04-27 15:00:46,544 : meeting.py:185 -     build_co2eq_data() ]   - Flight from MVD to  BER
[2022-04-27 15:00:46,544 : meeting.py:182 -     build_co2eq_data() ]   - attendee 4: {'country': 'VU'}
[2022-04-27 15:00:46,544 : meeting.py:185 -     build_co2eq_data() ]   - Flight from YQY to  BER
[2022-04-27 15:00:46,545 : meeting.py:182 -     build_co2eq_data() ]   - attendee 5: {'country': 'ZW'}
[2022-04-27 15:00:46,545 : meeting.py:185 -     build_co2eq_data() ]   - Flight from HRE to  BER
[2022-04-27 15:00:47,222 : meeting.py:182 -     build_co2eq_data() ]   - attendee 1: {'country': 'US'}
[2022-04-27 15:00:47,222 : meeting.py:185 -     build_co2eq_data() ]   - Flight from WAS to  BER
[2022-04-27 15:00:47,222 : meeting.py:182 -     build_co2eq_data() ]   - attendee 2: {'country': 'JP'}
[2022-04-27 15:00:47,222 : meeting.py:185 -     build_co2eq_data() ]   - Flight from TYO to  BER
[2022-04-27 15:00:47,222 : meeting.py:182 -     build_co2eq_data() ]   - attendee 3: {'country': 'UY'}
[2022-04-27 15:00:47,222 : meeting.py:185 -     build_co2eq_data() ]   - Flight from MVD to  BER
[2022-04-27 15:00:47,223 : meeting.py:182 -     build_co2eq_data() ]   - attendee 4: {'country': 'VU'}
[2022-04-27 15:00:47,223 : meeting.py:185 -     build_co2eq_data() ]   - Flight from YQY to  BER
[2022-04-27 15:00:47,223 : meeting.py:182 -     build_co2eq_data() ]   - attendee 5: {'country': 'ZW'}
[2022-04-27 15:00:47,223 : meeting.py:185 -     build_co2eq_data() ]   - Flight from HRE to  BER
[2022-04-27 15:00:47,223 : meeting.py:182 -     build_co2eq_data() ]   - attendee 1: {'country': 'US'}
[2022-04-27 15:00:47,223 : meeting.py:185 -     build_co2eq_data() ]   - Flight from WAS to  BER
[2022-04-27 15:00:47,223 : meeting.py:182 -     build_co2eq_data() ]   - attendee 2: {'country': 'JP'}
[2022-04-27 15:00:47,223 : meeting.py:185 -     build_co2eq_data() ]   - Flight from TYO to  BER
[2022-04-27 15:00:47,223 : meeting.py:182 -     build_co2eq_data() ]   - attendee 3: {'country': 'UY'}
[2022-04-27 15:00:47,223 : meeting.py:185 -     build_co2eq_data() ]   - Flight from MVD to  BER
[2022-04-27 15:00:47,223 : meeting.py:182 -     build_co2eq_data() ]   - attendee 4: {'country': 'VU'}
[2022-04-27 15:00:47,223 : meeting.py:185 -     build_co2eq_data() ]   - Flight from YQY to  BER
[2022-04-27 15:00:47,223 : meeting.py:182 -     build_co2eq_data() ]   - attendee 5: {'country': 'ZW'}
[2022-04-27 15:00:47,223 : meeting.py:185 -     build_co2eq_data() ]   - Flight from HRE to  BER
[2022-04-27 15:00:47,223 : meeting.py:182 -     build_co2eq_data() ]   - attendee 1: {'country': 'US'}
